match_id,num_assists,opponent,player,season_id
265918.0,1.0,Rayo Vallecano,Alexis Alejandro Sánchez Sánchez,25.0
70277.0,1.0,Levante,Pedro Eliezer Rodríguez Ledesma,25.0
266256.0,1.0,Atlético Madrid,Alexis Alejandro Sánchez Sánchez,25.0
266613.0,1.0,Valencia,Alexis Alejandro Sánchez Sánchez,25.0
265857.0,1.0,Real Madrid,Andrés Iniesta Luján,25.0
267192.0,1.0,Celta Vigo,Francesc Fàbregas i Soler,25.0
70304.0,1.0,Deportivo La Coruna,Cristian Tello Herrera,24.0
70297.0,1.0,Getafe,Cristian Tello Herrera,24.0
70256.0,1.0,Celta Vigo,Cristian Tello Herrera,24.0
70275.0,1.0,Sevilla,David Villa Sánchez,24.0
70275.0,1.0,Sevilla,Francesc Fàbregas i Soler,24.0
70286.0,1.0,Valencia,Adriano Correia Claro,24.0
70309.0,1.0,Real Zaragoza,Alexandre Dimitri Song-Billong,24.0
70307.0,1.0,Rayo Vallecano,David Villa Sánchez,24.0
266827.0,1.0,Málaga,Francesc Fàbregas i Soler,24.0
266827.0,1.0,Málaga,Thiago Alcântara do Nascimento,24.0
70219.0,1.0,Real Zaragoza,Pedro Eliezer Rodríguez Ledesma,23.0
69316.0,1.0,Real Sociedad,Cristian Tello Herrera,23.0
70225.0,1.0,Granada,Xavier Hernández Creus,23.0
70223.0,1.0,Valencia,Pedro Eliezer Rodríguez Ledesma,23.0
70223.0,1.0,Valencia,Francesc Fàbregas i Soler,23.0
69333.0,1.0,Levante,Alexis Alejandro Sánchez Sánchez,23.0
69343.0,1.0,Getafe,Pedro Eliezer Rodríguez Ledesma,23.0
69343.0,1.0,Getafe,Alexis Alejandro Sánchez Sánchez,23.0
69334.0,1.0,Real Madrid,Alexis Alejandro Sánchez Sánchez,23.0
69268.0,1.0,Villarreal,Francesc Fàbregas i Soler,23.0
69314.0,1.0,Mallorca,Daniel Alves da Silva,23.0
70220.0,1.0,Osasuna,Francesc Fàbregas i Soler,23.0
70220.0,1.0,Osasuna,Xavier Hernández Creus,23.0
70224.0,1.0,Rayo Vallecano,Pedro Eliezer Rodríguez Ledesma,23.0
70224.0,1.0,Rayo Vallecano,Seydou Kéita,23.0
69323.0,1.0,Athletic Club,Andrés Iniesta Luján,23.0
69307.0,1.0,Osasuna,Pedro Eliezer Rodríguez Ledesma,22.0
69305.0,1.0,Almería,Thiago Alcântara do Nascimento,22.0
69278.0,1.0,Málaga,David Villa Sánchez,22.0
69275.0,1.0,Espanyol,Pedro Eliezer Rodríguez Ledesma,22.0
69275.0,1.0,Espanyol,David Villa Sánchez,22.0
69295.0,1.0,Racing Santander,Pedro Eliezer Rodríguez Ledesma,22.0
69270.0,1.0,Getafe,David Villa Sánchez,22.0
69303.0,1.0,Getafe,Bojan Krkíc Pérez,22.0
69269.0,1.0,Atlético Madrid,Gerard Piqué Bernabéu,22.0
69246.0,1.0,Real Sociedad,Thiago Alcântara do Nascimento,22.0
69280.0,1.0,Deportivo La Coruna,David Villa Sánchez,22.0
69280.0,1.0,Deportivo La Coruna,Pedro Eliezer Rodríguez Ledesma,22.0
69299.0,2.0,Real Madrid,David Villa Sánchez,22.0
69289.0,1.0,Sevilla,David Villa Sánchez,22.0
69306.0,2.0,Almería,Bojan Krkíc Pérez,22.0
69248.0,1.0,Sporting Gijón,David Villa Sánchez,22.0
69253.0,1.0,Real Zaragoza,Seydou Kéita,21.0
69219.0,1.0,Tenerife,Carles Puyol i Saforcada,21.0
69242.0,1.0,Real Valladolid,Pedro Eliezer Rodríguez Ledesma,21.0
69210.0,1.0,Real Valladolid,Daniel Alves da Silva,21.0
69255.0,1.0,Málaga,Zlatan Ibrahimović,21.0
69240.0,1.0,Getafe,Xavier Hernández Creus,21.0
69233.0,1.0,Racing Santander,Thiago Alcântara do Nascimento,21.0
69267.0,1.0,Xerez,Zlatan Ibrahimović,21.0
69254.0,1.0,Racing Santander,Zlatan Ibrahimović,21.0
69292.0,1.0,Atlético Madrid,Seydou Kéita,21.0
69232.0,1.0,Almería,Thierry Henry,41.0
69232.0,1.0,Almería,"Samuel Eto""o Fils",41.0
69231.0,1.0,Sporting Gijón,Daniel Alves da Silva,41.0
69231.0,1.0,Sporting Gijón,"Samuel Eto""o Fils",41.0
69189.0,1.0,Numancia,Thierry Henry,41.0
69249.0,1.0,Real Madrid,Thierry Henry,41.0
69138.0,1.0,Sporting Gijón,Andrés Iniesta Luján,41.0
69207.0,2.0,Real Betis,"Samuel Eto""o Fils",41.0
69279.0,1.0,Real Valladolid,"Samuel Eto""o Fils",41.0
69230.0,1.0,Osasuna,"Samuel Eto""o Fils",41.0
69151.0,1.0,Levante,Thierry Henry,40.0
68360.0,2.0,Levante,"Samuel Eto""o Fils",40.0
69186.0,2.0,Real Murcia,Giovani dos Santos Ramírez,40.0
68364.0,1.0,Villarreal,Bojan Krkíc Pérez,40.0
68356.0,1.0,Espanyol,Andrés Iniesta Luján,40.0
69146.0,1.0,Sevilla,Xavier Hernández Creus,40.0
68361.0,1.0,Real Madrid,Thierry Henry,40.0
69141.0,1.0,Valencia,Thierry Henry,40.0
69145.0,2.0,Valencia,"Samuel Eto""o Fils",40.0
68336.0,1.0,Gimnàstic Tarragona,Carles Puyol i Saforcada,39.0
68326.0,1.0,Celta Vigo,"Samuel Eto""o Fils",39.0
68322.0,1.0,Cádiz,"Samuel Eto""o Fils",38.0
